,date,time,call_id,agent_id,answer_time_minute,answer_time_second,talk_time_minute,talk_time_second,escalation,abandoned_num,abandoned,csat,csat_value
6,3/4/2022,8:46 AM,1489,212,2,58,0,0,FALSE,1,TRUE,FALSE,
6,3/4/2022,11:52 AM,1490,216,2,50,30,9,FALSE,0,FALSE,TRUE,3
6,3/4/2022,10:27 AM,3500,210,2,23,15,36,FALSE,0,FALSE,TRUE,0
6,3/4/2022,7:06 AM,3504,212,2,31,40,57,FALSE,0,FALSE,TRUE,0
6,3/4/2022,11:01 AM,1588,214,2,7,17,14,FALSE,0,FALSE,TRUE,1
6,3/4/2022,11:09 AM,2077,212,2,44,1,58,TRUE,0,FALSE,FALSE,
6,3/4/2022,9:32 AM,1497,212,3,12,17,8,FALSE,0,FALSE,TRUE,1
6,3/4/2022,11:05 AM,3503,213,3,4,18,51,FALSE,0,FALSE,FALSE,
6,3/4/2022,2:32 PM,3509,213,3,49,1,16,FALSE,0,FALSE,FALSE,
6,3/4/2022,5:42 PM,2215,211,3,41,6,48,FALSE,0,FALSE,FALSE,
6,3/4/2022,11:55 AM,1492,214,4,3,49,6,FALSE,0,FALSE,TRUE,2
6,3/4/2022,2:33 PM,3502,212,4,51,4,5,FALSE,0,FALSE,FALSE,
6,3/4/2022,10:40 AM,3505,210,4,36,25,14,FALSE,0,FALSE,FALSE,
6,3/4/2022,9:44 AM,3506,213,4,48,4,41,FALSE,0,FALSE,FALSE,
6,3/4/2022,6:21 PM,3508,213,4,52,28,38,FALSE,0,FALSE,FALSE,
6,3/4/2022,9:47 AM,3507,214,5,12,6,32,FALSE,0,FALSE,TRUE,0
6,3/4/2022,3:20 PM,1491,210,6,46,9,9,FALSE,0,FALSE,TRUE,4
6,3/4/2022,11:05 AM,1493,214,6,38,55,24,FALSE,0,FALSE,TRUE,4
6,3/4/2022,8:45 AM,1494,212,7,57,41,6,FALSE,0,FALSE,FALSE,
6,3/4/2022,6:50 PM,1495,211,7,21,27,45,FALSE,0,FALSE,TRUE,3
6,3/4/2022,6:51 PM,1496,212,7,30,54,22,FALSE,0,FALSE,TRUE,3
6,3/4/2022,12:14 PM,1498,211,7,23,10,37,TRUE,0,FALSE,FALSE,
6,3/4/2022,4:17 PM,3501,211,8,50,38,42,FALSE,0,FALSE,FALSE,
6,3/11/2022,2:33 PM,1564,211,1,21,53,25,FALSE,0,FALSE,TRUE,2
6,3/11/2022,12:03 PM,1568,216,1,53,23,2,FALSE,0,FALSE,FALSE,
6,3/11/2022,1:12 PM,3575,210,1,6,5,24,FALSE,0,FALSE,TRUE,0
6,3/11/2022,10:43 AM,3578,212,1,54,59,24,TRUE,0,FALSE,FALSE,
6,3/11/2022,2:48 PM,1566,213,2,7,34,32,FALSE,0,FALSE,TRUE,5
6,3/11/2022,5:34 PM,3580,212,2,57,2,24,FALSE,0,FALSE,TRUE,0
6,3/11/2022,10:15 AM,3582,211,2,34,1,36,FALSE,0,FALSE,TRUE,0
6,3/11/2022,12:47 PM,1570,212,3,21,50,8,FALSE,0,FALSE,TRUE,1
6,3/11/2022,7:20 AM,3576,214,3,26,42,16,FALSE,0,FALSE,FALSE,
6,3/11/2022,1:38 PM,3581,212,3,23,25,39,FALSE,0,FALSE,FALSE,
6,3/11/2022,1:48 PM,2084,212,3,5,55,38,FALSE,0,FALSE,TRUE,2
6,3/11/2022,8:14 AM,1569,214,4,35,7,13,FALSE,0,FALSE,TRUE,4
6,3/11/2022,2:29 PM,3595,211,4,52,1,29,FALSE,0,FALSE,FALSE,
6,3/11/2022,5:17 PM,1567,213,5,59,44,48,FALSE,0,FALSE,FALSE,
6,3/11/2022,12:59 PM,3579,211,6,20,35,51,FALSE,0,FALSE,FALSE,
6,3/11/2022,3:51 PM,4223,210,6,53,20,19,FALSE,0,FALSE,FALSE,
6,3/11/2022,11:38 AM,1565,216,7,6,38,10,FALSE,0,FALSE,FALSE,
6,3/11/2022,5:27 PM,3577,214,7,37,54,7,FALSE,0,FALSE,TRUE,0
6,3/11/2022,4:05 PM,1571,216,8,52,47,10,FALSE,0,FALSE,FALSE,
6,3/18/2022,10:23 AM,1620,213,1,44,48,16,FALSE,0,FALSE,FALSE,
6,3/18/2022,7:54 AM,3602,211,1,13,47,20,FALSE,0,FALSE,TRUE,0
6,3/18/2022,6:23 PM,1621,213,2,5,37,20,FALSE,0,FALSE,FALSE,
6,3/18/2022,10:27 AM,1625,211,2,13,13,27,FALSE,0,FALSE,TRUE,4
6,3/18/2022,5:32 PM,3642,213,2,25,50,55,FALSE,0,FALSE,FALSE,
6,3/18/2022,6:47 PM,1626,210,3,2,25,55,FALSE,0,FALSE,FALSE,
6,3/18/2022,2:02 PM,1629,216,3,8,27,35,FALSE,0,FALSE,FALSE,
6,3/18/2022,12:34 PM,1631,210,3,18,32,20,FALSE,0,FALSE,TRUE,5
6,3/18/2022,12:30 PM,3635,210,3,0,49,14,FALSE,0,FALSE,TRUE,0
6,3/18/2022,8:28 AM,1627,214,4,49,18,28,FALSE,0,FALSE,FALSE,
6,3/18/2022,7:02 AM,1628,214,4,1,26,51,FALSE,0,FALSE,TRUE,3
6,3/18/2022,2:10 PM,1630,212,4,0,5,29,FALSE,0,FALSE,FALSE,
6,3/18/2022,3:55 PM,3631,210,4,6,2,5,FALSE,0,FALSE,TRUE,0
6,3/18/2022,4:40 PM,3634,210,4,5,42,10,FALSE,0,FALSE,FALSE,
6,3/18/2022,2:59 PM,3636,214,4,59,1,19,FALSE,0,FALSE,TRUE,0
6,3/18/2022,2:18 PM,3637,216,4,0,42,45,FALSE,0,FALSE,TRUE,0
6,3/18/2022,12:52 PM,3639,211,4,8,26,57,FALSE,0,FALSE,FALSE,
6,3/18/2022,7:49 AM,3641,212,4,58,55,15,FALSE,0,FALSE,TRUE,0
6,3/18/2022,8:54 AM,1624,216,5,11,44,21,FALSE,0,FALSE,FALSE,
6,3/18/2022,1:37 PM,3632,212,5,48,10,40,FALSE,0,FALSE,TRUE,0
6,3/18/2022,8:40 AM,3633,212,5,50,49,37,FALSE,0,FALSE,FALSE,
6,3/18/2022,9:57 AM,3638,216,5,52,17,13,FALSE,0,FALSE,FALSE,
6,3/18/2022,3:22 PM,4091,214,5,52,35,18,FALSE,0,FALSE,TRUE,0
6,3/18/2022,3:50 PM,3640,210,6,42,56,25,FALSE,0,FALSE,FALSE,
6,3/18/2022,1:23 PM,1622,213,8,16,13,0,FALSE,0,FALSE,FALSE,
6,3/18/2022,10:37 AM,1623,211,8,9,20,50,FALSE,0,FALSE,FALSE,
6,3/18/2022,2:31 PM,2222,211,10,54,41,10,FALSE,0,FALSE,FALSE,
6,3/25/2022,9:50 AM,1694,213,0,36,55,3,FALSE,0,FALSE,FALSE,
6,3/25/2022,9:44 AM,1691,212,1,1,6,47,FALSE,0,FALSE,TRUE,5
6,3/25/2022,4:01 PM,1697,210,1,20,36,7,FALSE,0,FALSE,FALSE,
6,3/25/2022,10:42 AM,3709,211,1,28,37,28,FALSE,0,FALSE,TRUE,0
6,3/25/2022,2:44 PM,3711,214,1,10,44,10,FALSE,0,FALSE,TRUE,0
6,3/25/2022,3:46 PM,1700,212,2,58,0,0,FALSE,1,TRUE,FALSE,
6,3/25/2022,8:05 AM,4094,214,2,36,22,19,FALSE,0,FALSE,TRUE,0
6,3/25/2022,8:16 AM,1690,214,3,1,28,23,FALSE,0,FALSE,TRUE,4
6,3/25/2022,1:54 PM,1693,213,3,14,26,21,FALSE,0,FALSE,FALSE,
6,3/25/2022,9:29 AM,1698,211,3,51,54,35,FALSE,0,FALSE,TRUE,2
6,3/25/2022,11:23 AM,1699,210,3,29,46,24,FALSE,0,FALSE,FALSE,
6,3/25/2022,1:10 PM,3702,210,3,42,8,1,FALSE,0,FALSE,FALSE,
6,3/25/2022,7:54 AM,3704,213,3,19,50,39,FALSE,0,FALSE,TRUE,0
6,3/25/2022,2:31 PM,3707,211,3,14,36,32,FALSE,0,FALSE,TRUE,0
6,3/25/2022,10:50 AM,1598,216,3,5,0,0,FALSE,1,TRUE,FALSE,
6,3/25/2022,12:09 PM,1689,214,4,47,0,0,FALSE,1,TRUE,FALSE,
6,3/25/2022,8:49 AM,1695,210,4,11,33,43,FALSE,0,FALSE,FALSE,
6,3/25/2022,1:09 PM,3700,212,4,57,20,51,FALSE,0,FALSE,TRUE,0
6,3/25/2022,7:35 AM,3701,211,4,11,24,46,FALSE,0,FALSE,FALSE,
6,3/25/2022,9:46 AM,3703,210,4,30,6,12,FALSE,0,FALSE,FALSE,
6,3/25/2022,9:45 AM,3705,213,4,4,53,26,FALSE,0,FALSE,FALSE,
6,3/25/2022,11:56 AM,3710,210,4,42,3,12,FALSE,0,FALSE,FALSE,
6,3/25/2022,11:17 AM,1696,214,5,46,37,5,FALSE,0,FALSE,TRUE,5
6,3/25/2022,4:23 PM,3708,216,6,19,27,55,FALSE,0,FALSE,TRUE,0
6,3/25/2022,7:00 AM,1692,210,8,38,47,1,FALSE,0,FALSE,TRUE,2
6,3/25/2022,4:40 PM,3706,213,8,34,41,30,FALSE,0,FALSE,TRUE,0
6,4/1/2022,5:57 PM,3749,214,0,40,41,14,FALSE,0,FALSE,FALSE,
6,4/1/2022,11:51 AM,1736,214,1,49,40,50,FALSE,0,FALSE,TRUE,5
6,4/1/2022,8:48 AM,1740,212,2,35,42,20,FALSE,0,FALSE,TRUE,3
6,4/1/2022,7:33 AM,3750,213,2,4,59,5,FALSE,0,FALSE,FALSE,
6,4/1/2022,8:14 AM,1737,216,3,14,2,8,FALSE,0,FALSE,TRUE,3
6,4/1/2022,7:11 AM,1738,213,3,25,16,16,FALSE,0,FALSE,TRUE,3
6,4/1/2022,6:13 PM,3747,214,3,50,46,49,FALSE,0,FALSE,TRUE,0
6,4/1/2022,3:23 PM,3751,216,4,16,26,50,FALSE,0,FALSE,FALSE,
6,4/1/2022,6:49 PM,3609,211,4,47,13,2,FALSE,0,FALSE,TRUE,0
6,4/1/2022,12:22 PM,1739,210,5,42,11,31,FALSE,0,FALSE,TRUE,5
6,4/1/2022,10:32 AM,3748,216,7,15,7,29,FALSE,0,FALSE,FALSE,
6,4/1/2022,4:40 PM,2093,214,8,20,23,1,FALSE,0,FALSE,TRUE,4
6,4/8/2022,3:09 PM,3791,210,0,40,6,8,FALSE,0,FALSE,TRUE,0
6,4/8/2022,2:01 PM,3792,213,2,54,36,17,FALSE,0,FALSE,FALSE,
6,4/8/2022,9:58 AM,3613,212,2,57,11,31,FALSE,0,FALSE,TRUE,0
6,4/8/2022,5:25 PM,1782,213,3,50,18,41,FALSE,0,FALSE,FALSE,
6,4/8/2022,8:22 AM,3793,211,3,46,8,6,FALSE,0,FALSE,FALSE,
6,4/8/2022,7:20 AM,4100,214,3,1,28,19,FALSE,0,FALSE,FALSE,
6,4/8/2022,2:19 PM,1781,216,4,35,14,6,FALSE,0,FALSE,TRUE,2
6,4/8/2022,3:14 PM,997,211,5,12,35,46,FALSE,0,FALSE,TRUE,4
6,4/8/2022,9:27 AM,1780,211,7,35,40,13,FALSE,0,FALSE,TRUE,4
6,4/15/2022,6:24 PM,1841,210,0,44,11,39,FALSE,0,FALSE,FALSE,
6,4/15/2022,12:28 PM,1842,211,1,21,21,56,FALSE,0,FALSE,TRUE,2
6,4/15/2022,6:22 PM,1835,211,2,2,0,0,FALSE,1,TRUE,FALSE,
6,4/15/2022,10:34 AM,1840,212,2,39,14,43,FALSE,0,FALSE,FALSE,
6,4/15/2022,11:04 AM,3848,213,2,2,3,35,FALSE,0,FALSE,TRUE,0
6,4/15/2022,12:52 PM,1838,211,3,16,41,46,FALSE,0,FALSE,FALSE,
6,4/15/2022,3:27 PM,3846,211,3,32,7,1,FALSE,0,FALSE,TRUE,0
6,4/15/2022,6:53 PM,3847,211,3,28,29,20,FALSE,0,FALSE,TRUE,0
6,4/15/2022,5:42 PM,3850,214,3,23,52,56,FALSE,0,FALSE,FALSE,
6,4/15/2022,8:38 AM,1609,210,3,50,50,56,FALSE,0,FALSE,FALSE,
6,4/15/2022,1:58 PM,3849,210,4,50,4,5,FALSE,0,FALSE,FALSE,
6,4/15/2022,11:33 AM,1004,212,4,4,39,57,FALSE,0,FALSE,FALSE,
6,4/15/2022,8:02 AM,2099,213,4,10,35,18,FALSE,0,FALSE,FALSE,
6,4/15/2022,10:24 AM,1837,212,5,23,10,30,FALSE,0,FALSE,TRUE,1
6,4/15/2022,9:00 AM,1836,210,6,50,23,49,FALSE,0,FALSE,TRUE,1
6,4/15/2022,7:22 AM,3851,212,6,40,19,9,FALSE,0,FALSE,TRUE,0
6,4/15/2022,5:06 PM,3852,213,6,49,48,38,FALSE,0,FALSE,FALSE,
6,4/15/2022,2:41 PM,3853,210,7,53,9,42,FALSE,0,FALSE,FALSE,
6,4/15/2022,7:00 AM,1839,212,8,13,10,10,FALSE,0,FALSE,FALSE,
6,4/22/2022,2:03 PM,3914,216,0,21,15,9,FALSE,0,FALSE,FALSE,
6,4/22/2022,7:16 AM,3009,216,0,43,25,52,FALSE,0,FALSE,FALSE,
6,4/22/2022,9:00 AM,1901,212,1,41,23,21,FALSE,0,FALSE,FALSE,
6,4/22/2022,12:10 PM,1904,211,1,53,26,23,FALSE,0,FALSE,FALSE,
6,4/22/2022,9:21 AM,1907,213,1,3,43,7,FALSE,0,FALSE,TRUE,2
6,4/22/2022,7:44 AM,3906,216,1,25,18,32,FALSE,0,FALSE,FALSE,
6,4/22/2022,6:04 PM,3915,210,1,29,39,50,FALSE,0,FALSE,TRUE,0
6,4/22/2022,3:59 PM,3916,214,1,15,24,37,FALSE,0,FALSE,FALSE,
6,4/22/2022,12:42 PM,1900,214,2,16,20,53,FALSE,0,FALSE,TRUE,2
6,4/22/2022,5:49 PM,1902,214,2,36,36,38,FALSE,0,FALSE,TRUE,5
6,4/22/2022,10:51 AM,1909,216,2,49,0,0,FALSE,1,TRUE,FALSE,
6,4/22/2022,11:04 AM,3908,212,2,58,8,32,FALSE,0,FALSE,TRUE,0
6,4/22/2022,8:34 AM,3913,212,2,21,27,57,FALSE,0,FALSE,TRUE,0
6,4/22/2022,11:30 AM,1895,211,3,41,32,12,FALSE,0,FALSE,FALSE,
6,4/22/2022,5:04 PM,1896,216,3,12,20,6,FALSE,0,FALSE,TRUE,4
6,4/22/2022,5:51 PM,1898,216,3,30,51,36,FALSE,0,FALSE,TRUE,2
6,4/22/2022,8:45 AM,1903,216,3,36,37,35,FALSE,0,FALSE,TRUE,2
6,4/22/2022,5:44 PM,3911,216,3,37,57,57,FALSE,0,FALSE,TRUE,0
6,4/22/2022,6:27 PM,3617,211,3,5,22,24,FALSE,0,FALSE,FALSE,
6,4/22/2022,7:16 AM,1899,210,4,41,23,30,FALSE,0,FALSE,TRUE,2
6,4/22/2022,10:52 AM,1908,212,4,48,30,23,FALSE,0,FALSE,TRUE,3
6,4/22/2022,6:56 PM,3907,213,4,12,36,10,FALSE,0,FALSE,FALSE,
6,4/22/2022,4:56 PM,3918,211,4,53,44,28,FALSE,0,FALSE,FALSE,
6,4/22/2022,1:42 PM,2106,216,4,11,49,38,FALSE,0,FALSE,FALSE,
6,4/22/2022,1:50 PM,1905,216,5,46,14,25,FALSE,0,FALSE,TRUE,1
6,4/22/2022,8:25 AM,3910,210,5,6,9,42,FALSE,0,FALSE,FALSE,
6,4/22/2022,12:27 PM,3919,211,5,16,5,14,FALSE,0,FALSE,FALSE,
6,4/22/2022,9:03 AM,3909,214,6,1,1,35,FALSE,0,FALSE,TRUE,0
6,4/22/2022,8:23 AM,3917,210,6,7,59,34,FALSE,0,FALSE,FALSE,
6,4/22/2022,2:21 PM,3920,210,7,12,16,46,FALSE,0,FALSE,FALSE,
6,4/22/2022,3:55 PM,1897,212,8,52,21,51,FALSE,0,FALSE,FALSE,
6,4/22/2022,4:30 PM,1906,213,8,40,25,58,FALSE,0,FALSE,TRUE,1
6,4/22/2022,4:39 PM,3912,214,8,27,35,11,FALSE,0,FALSE,FALSE,
6,4/29/2022,12:16 PM,1981,214,1,46,40,34,FALSE,0,FALSE,TRUE,2
6,4/29/2022,4:31 PM,1983,214,1,6,35,7,FALSE,0,FALSE,FALSE,
6,4/29/2022,1:46 PM,1989,216,1,25,34,1,FALSE,0,FALSE,FALSE,
6,4/29/2022,4:25 PM,1984,214,2,48,19,48,FALSE,0,FALSE,TRUE,2
6,4/29/2022,5:09 PM,1985,214,2,11,14,5,FALSE,0,FALSE,TRUE,2
6,4/29/2022,1:42 PM,3993,216,2,44,0,0,FALSE,1,TRUE,FALSE,
6,4/29/2022,5:33 PM,3995,214,2,2,24,16,FALSE,0,FALSE,TRUE,0
6,4/29/2022,12:42 PM,3998,216,2,50,11,48,FALSE,0,FALSE,TRUE,0
6,4/29/2022,8:12 AM,1987,216,3,46,57,28,FALSE,0,FALSE,TRUE,2
6,4/29/2022,6:47 PM,3991,213,3,2,25,57,FALSE,0,FALSE,FALSE,
6,4/29/2022,4:22 PM,3999,210,3,25,57,37,FALSE,0,FALSE,FALSE,
6,4/29/2022,7:25 AM,3016,213,3,45,3,26,FALSE,0,FALSE,TRUE,1
6,4/29/2022,7:16 AM,1979,214,4,46,30,41,FALSE,0,FALSE,TRUE,2
6,4/29/2022,12:07 PM,1980,216,4,52,2,24,FALSE,0,FALSE,TRUE,3
6,4/29/2022,1:17 PM,1982,210,4,50,34,2,FALSE,0,FALSE,FALSE,
6,4/29/2022,2:54 PM,1988,212,4,38,47,55,FALSE,0,FALSE,TRUE,2
6,4/29/2022,3:55 PM,3989,216,4,35,46,31,FALSE,0,FALSE,FALSE,
6,4/29/2022,1:48 PM,3990,213,4,13,18,9,FALSE,0,FALSE,TRUE,0
6,4/29/2022,4:33 PM,3992,212,4,12,24,53,FALSE,0,FALSE,TRUE,0
6,4/29/2022,1:52 PM,1613,211,4,0,12,18,FALSE,0,FALSE,TRUE,1
6,4/29/2022,1:14 PM,3996,214,5,18,50,43,FALSE,0,FALSE,FALSE,
6,4/29/2022,8:33 AM,3997,214,5,21,16,58,FALSE,0,FALSE,FALSE,
6,4/29/2022,9:12 AM,1986,216,6,29,37,1,FALSE,0,FALSE,TRUE,3
6,4/29/2022,7:00 AM,3994,214,6,52,5,29,FALSE,0,FALSE,FALSE,
6,4/29/2022,10:55 AM,4111,211,6,59,42,34,FALSE,0,FALSE,FALSE,
6,4/29/2022,4:53 PM,1978,213,8,27,34,17,FALSE,0,FALSE,TRUE,5
6,4/29/2022,12:55 PM,4000,213,8,35,10,8,FALSE,0,FALSE,TRUE,0
6,5/6/2022,8:54 AM,3624,210,0,43,22,51,FALSE,0,FALSE,TRUE,0
6,5/6/2022,6:15 PM,1012,212,1,19,45,33,FALSE,0,FALSE,TRUE,1
6,5/6/2022,12:31 PM,2039,214,3,37,20,36,FALSE,0,FALSE,FALSE,
6,5/6/2022,3:28 PM,2040,210,3,41,1,15,TRUE,0,FALSE,FALSE,
6,5/6/2022,4:17 PM,2042,214,3,29,48,13,FALSE,0,FALSE,TRUE,3
6,5/6/2022,3:54 PM,4048,212,3,32,53,13,FALSE,0,FALSE,TRUE,0
6,5/6/2022,6:41 PM,2110,211,3,15,18,37,TRUE,0,FALSE,FALSE,
6,5/6/2022,10:00 AM,4050,216,4,10,41,30,FALSE,0,FALSE,TRUE,0
6,5/6/2022,9:00 AM,2041,212,6,22,39,54,FALSE,0,FALSE,TRUE,1
6,5/6/2022,9:58 AM,4047,213,6,14,29,40,FALSE,0,FALSE,TRUE,0
6,5/6/2022,5:51 PM,4049,214,8,35,10,40,FALSE,0,FALSE,FALSE,
6,5/13/2022,9:20 AM,2087,216,1,30,26,49,FALSE,0,FALSE,FALSE,
6,5/13/2022,10:23 AM,1620,213,1,44,48,16,FALSE,0,FALSE,FALSE,
6,5/13/2022,7:27 AM,4093,214,2,12,0,0,FALSE,1,TRUE,FALSE,
6,5/13/2022,8:05 AM,4094,214,2,36,22,19,FALSE,0,FALSE,TRUE,0
6,5/13/2022,3:50 PM,2085,212,3,53,34,42,FALSE,0,FALSE,TRUE,5
6,5/13/2022,9:13 AM,4095,214,3,58,34,52,FALSE,0,FALSE,FALSE,
6,5/13/2022,2:34 PM,4096,214,3,19,49,2,FALSE,0,FALSE,TRUE,0
6,5/13/2022,9:05 AM,3023,213,3,12,35,10,FALSE,0,FALSE,TRUE,3
6,5/13/2022,1:10 PM,2086,210,4,45,2,49,TRUE,0,FALSE,FALSE,
6,5/13/2022,12:15 PM,4118,211,4,43,50,37,FALSE,0,FALSE,TRUE,0
6,5/13/2022,6:32 PM,2088,211,7,15,59,6,TRUE,0,FALSE,FALSE,
6,5/20/2022,9:01 AM,2133,213,1,5,27,26,FALSE,0,FALSE,FALSE,
6,5/20/2022,1:02 PM,2117,213,1,6,26,29,FALSE,0,FALSE,FALSE,
6,5/20/2022,3:47 PM,2135,212,2,37,43,19,FALSE,0,FALSE,FALSE,
6,5/20/2022,11:21 AM,1019,210,2,5,48,30,FALSE,0,FALSE,FALSE,
6,5/20/2022,9:52 AM,4141,216,4,15,33,15,FALSE,0,FALSE,FALSE,
6,5/20/2022,8:28 AM,1627,214,4,49,18,28,FALSE,0,FALSE,FALSE,
6,5/20/2022,8:08 AM,2134,216,6,46,35,52,FALSE,0,FALSE,TRUE,3
6,5/20/2022,5:31 PM,4142,213,7,57,53,15,FALSE,0,FALSE,FALSE,
6,5/20/2022,2:36 PM,4143,212,8,42,47,52,TRUE,0,FALSE,FALSE,
6,5/27/2022,8:34 AM,4179,212,1,12,53,21,FALSE,0,FALSE,TRUE,0
6,5/27/2022,3:03 PM,4180,213,3,7,43,44,FALSE,0,FALSE,TRUE,0
6,5/27/2022,10:47 AM,4181,213,3,2,7,56,FALSE,0,FALSE,TRUE,0
6,5/27/2022,6:39 PM,4182,216,3,50,12,55,FALSE,0,FALSE,TRUE,0
6,5/27/2022,8:06 AM,3026,209,3,50,57,1,FALSE,0,FALSE,FALSE,
6,5/27/2022,2:40 PM,2171,213,4,21,40,27,FALSE,0,FALSE,FALSE,
6,5/27/2022,11:23 AM,2173,212,4,0,15,40,FALSE,0,FALSE,FALSE,
6,5/27/2022,10:08 AM,2176,213,4,27,59,25,TRUE,0,FALSE,FALSE,
6,5/27/2022,6:43 PM,4184,211,4,17,35,14,FALSE,0,FALSE,FALSE,
6,5/27/2022,1:55 PM,4124,213,4,16,33,23,FALSE,0,FALSE,TRUE,0
6,5/27/2022,12:59 PM,4183,211,5,48,36,48,FALSE,0,FALSE,FALSE,
6,5/27/2022,8:40 AM,3633,212,5,50,49,37,FALSE,0,FALSE,FALSE,
6,5/27/2022,4:10 PM,2172,211,8,21,49,56,FALSE,0,FALSE,FALSE,
6,5/27/2022,10:57 AM,2174,212,8,53,44,7,FALSE,0,FALSE,TRUE,2
6,5/27/2022,10:04 AM,2175,212,8,7,19,29,TRUE,0,FALSE,FALSE,
6,6/3/2022,10:38 AM,2221,210,1,49,31,36,FALSE,0,FALSE,FALSE,
6,6/3/2022,8:38 AM,4226,213,1,10,21,53,FALSE,0,FALSE,TRUE,0
6,6/3/2022,6:06 PM,2123,212,1,46,45,37,FALSE,0,FALSE,TRUE,4
6,6/3/2022,7:29 AM,4227,213,2,20,15,26,FALSE,0,FALSE,FALSE,
6,6/3/2022,1:35 PM,2217,216,3,22,28,14,FALSE,0,FALSE,FALSE,
6,6/3/2022,4:21 PM,4229,210,3,34,1,11,FALSE,0,FALSE,TRUE,0
6,6/3/2022,8:02 AM,4230,211,3,33,11,31,FALSE,0,FALSE,FALSE,
6,6/3/2022,4:25 PM,4231,212,3,6,26,40,FALSE,0,FALSE,FALSE,
6,6/3/2022,11:41 AM,4232,212,3,33,24,45,FALSE,0,FALSE,FALSE,
6,6/3/2022,1:54 PM,3033,214,3,36,10,52,FALSE,0,FALSE,FALSE,
6,6/3/2022,3:49 PM,2219,214,4,58,12,52,FALSE,0,FALSE,FALSE,
6,6/3/2022,2:31 PM,2220,210,4,51,43,14,TRUE,0,FALSE,FALSE,
6,6/3/2022,11:07 AM,4224,211,4,39,0,0,FALSE,1,TRUE,FALSE,
6,6/3/2022,6:15 PM,2216,216,5,37,49,51,FALSE,0,FALSE,FALSE,
6,6/3/2022,3:49 PM,2218,213,5,40,47,30,FALSE,0,FALSE,FALSE,
6,6/3/2022,9:04 AM,2223,213,5,20,2,5,FALSE,0,FALSE,FALSE,
6,6/3/2022,3:50 PM,3640,210,6,42,56,25,FALSE,0,FALSE,FALSE,
6,6/3/2022,11:33 AM,4225,216,7,57,14,53,FALSE,0,FALSE,FALSE,
6,6/3/2022,10:08 AM,4228,212,7,55,6,36,FALSE,0,FALSE,FALSE,
6,6/3/2022,1:14 PM,2224,211,9,16,57,8,TRUE,0,FALSE,FALSE,
6,6/3/2022,2:31 PM,2222,211,10,54,41,10,FALSE,0,FALSE,FALSE,
6,6/10/2022,8:33 AM,2263,211,1,55,37,53,FALSE,0,FALSE,TRUE,1
6,6/10/2022,5:58 PM,2265,212,1,7,54,21,TRUE,0,FALSE,FALSE,
6,6/10/2022,5:31 PM,1636,213,1,5,13,17,FALSE,0,FALSE,TRUE,1
6,6/10/2022,3:27 PM,2267,212,3,18,34,9,TRUE,0,FALSE,FALSE,
6,6/10/2022,12:42 PM,4271,210,3,35,1,29,FALSE,0,FALSE,FALSE,
6,6/10/2022,3:20 PM,4272,214,3,58,26,35,FALSE,0,FALSE,TRUE,0
6,6/10/2022,8:39 AM,4274,213,3,1,21,34,FALSE,0,FALSE,FALSE,
6,6/10/2022,9:11 AM,4275,212,3,15,28,50,FALSE,0,FALSE,FALSE,
6,6/10/2022,9:27 AM,4132,216,3,5,30,41,FALSE,0,FALSE,FALSE,
6,6/10/2022,3:31 PM,2262,213,4,53,47,3,TRUE,0,FALSE,FALSE,
6,6/10/2022,7:26 AM,2266,212,4,26,3,8,FALSE,0,FALSE,TRUE,4
6,6/10/2022,3:07 PM,4273,214,5,29,20,23,FALSE,0,FALSE,FALSE,
6,6/10/2022,12:19 PM,4276,210,5,32,9,35,FALSE,0,FALSE,FALSE,
6,6/10/2022,7:52 AM,4270,216,6,4,5,6,FALSE,0,FALSE,FALSE,
6,6/10/2022,5:51 PM,2268,212,7,33,1,56,TRUE,0,FALSE,FALSE,
6,6/10/2022,2:26 PM,1029,216,8,2,0,0,FALSE,1,TRUE,FALSE,
6,6/10/2022,2:57 PM,2264,216,9,39,31,53,FALSE,0,FALSE,FALSE,
6,6/17/2022,11:55 AM,4319,213,1,50,40,19,FALSE,0,FALSE,TRUE,0
6,6/17/2022,6:42 PM,3643,214,1,7,31,30,FALSE,0,FALSE,FALSE,
6,6/17/2022,1:18 PM,2313,214,2,26,22,36,FALSE,0,FALSE,TRUE,4
6,6/17/2022,2:50 PM,4313,216,2,15,15,7,FALSE,0,FALSE,TRUE,0
6,6/17/2022,3:09 PM,2305,213,3,27,44,15,TRUE,0,FALSE,FALSE,
6,6/17/2022,2:34 PM,2307,213,3,24,5,46,TRUE,0,FALSE,FALSE,
6,6/17/2022,8:10 AM,2308,210,3,15,55,45,TRUE,0,FALSE,FALSE,
6,6/17/2022,4:51 PM,2309,216,3,13,44,35,TRUE,0,FALSE,FALSE,
6,6/17/2022,10:36 AM,2310,211,3,3,32,7,TRUE,0,FALSE,FALSE,
6,6/17/2022,3:09 PM,2312,211,3,46,53,51,TRUE,0,FALSE,FALSE,
6,6/17/2022,1:47 PM,4316,216,3,52,26,48,FALSE,0,FALSE,TRUE,0
6,6/17/2022,8:30 AM,2306,216,4,24,23,6,FALSE,0,FALSE,TRUE,3
6,6/17/2022,10:58 AM,2311,214,4,47,44,40,FALSE,0,FALSE,TRUE,1
6,6/17/2022,7:53 AM,4317,213,4,13,32,12,FALSE,0,FALSE,TRUE,0
